id,title,author/0,author/1,album/0,producer,lyrics,time,countLike,countListen,author/2,author/3,author/4
40556168-0d5c-426c-abc0-a037a2a8935b,Đồng Vàng,Jombie,Sona,Đồng Vàng (Single),VIE Entertainment,"Tìm đồng tiền vàng Vì tao đây có tài cán Việt Nam tới Cam Anh em tụi tao cùng đi hàng quán Hàng làm ăn kinh doanh bày bán Thời gian sánh vai Anh em bên tao đời không màng Tìm vài đồng vàng, chơi đồ sang Làm sao cho sáng, chí trai ngang tàng Tìm vài đồng vàng, mong thời gian Càng thêm dự án, sống không thở than Sau một đêm còn lại mấy phần trăm Trang sức tao ném ở đầu nằm Tụi tao chơi Hiphop kiếm tờ poly Mấy sợi Cuban tao chất dưới tầng hầm Check it Hông, mông cong Mấy em ngủ trên lầu hai Không trông mong Chỉ muốn nghĩ ra nhạc hay Anh em thân Có mấy lão đeo cầu vai Răng phải đính cả ngọc trai Mấy ông lái cả Harley Tao phải thiết kế nhạc tinh hoa Bản sắc Khmer và Kinh, Hoa Lướt trên con beat như là ninja Đây là kinh nghiệm Sách vở mày phải in ra dùng Có khi nhạc nhiều Nên tao cũng ngại thu Beat là thuốc bổ Do tao là đại phu Sản phẩm như này Nhưng mà chú ngại chi Chắc cái chí lại ngu Mày nên ghi chú lại đi Tìm đồng tiền vàng Vì tao đây có tài cán Việt Nam tới Cam Anh em tụi tao cùng đi hàng quán Hàng làm ăn kinh doanh bày bán Thời gian sánh vai Anh em bên tao đời không màng Tìm vài đồng vàng, chơi đồ sang Làm sao cho sáng, chí trai ngang tàng Tìm vài đồng vàng, mong thời gian Càng thêm dự án, sống không thở than Som sva kum bracheabrey mitt teanglay Mokkan tambon dala oh pisedth Del chea tikanleng bangkoub nouv attasanhnhean Voptho robos chun cheat teang 3 Kinh Khmer Hoa Del trauv ban tohcheab daoy sam kki pheap Nung daoy pheap Rung Moam Yeungokhnhom chea kaun anak Khmer Thomlaeng tikanleng srokasre Teang brosa teang srei pi tauch Del ban rsa knong brapeinei Smaohtrang ke chng suor tha khnhom thveuavei Youvochn ilauv mean pea ksa samdi Selb sa h samy rikachamreun Pi chasa tow dl thmei Bao năm qua bỏ công cán Đâu dám nghỉ ngơi Đi chân đất nhưng mà nhà bốn tấm Ruộng cả trăm công Chứ đâu có giỡn chơi Dựng cơ đồ làm nên vua một cõi Hiên ngang từng bước vào ngai Tạo ra vàng từ chính những bọc sỏi Bóng loáng như bông lúa Con người Sóc-sờ-bai Dở hơi Tao không thích mày làm trò Như Soytiet, tao feel beat bên đàn bò Muốn so lá gan thì cứ để coi Thằng nào còn đứng vững Cho đến khi tàn cờ Đừng hỏi về thành quả Đạt được đã bao nhiêu Quan trọng chân chạm đất Và cái đầu phải cao siêu Da ngâm nhưng tâm của tao sáng Sống sao cho đáng Với cái thứ mà tao yêu Hò ơi ớ ơ ơ hò Hò ơi ớ ơ ớ ơ hò Mong sao đời ta cuộc sống an nhàn Hò ơi ớ ơ ơ hò Hò ơi ớ ơ hò ơi Tương lai ngày sau chẳng còn oán than Hò ơi Nông dân chài cá, quăng câu Trên đầu tao đeo chiếc khăn nâu Sương trắng đời tao Cửu Long, Rồng Đi khắp tứ bể của năm châu Nông dân chài cá, quăng câu Trên đầu tao đeo chiếc khăn nâu Sương trắng đời tao Cửu Long, Rồng Đi khắp tứ bể của năm châu Kiếm đồng tiền vàng Trên cổ cái kiềng vàng Ximen hai bộ Đàn em thu hộ Cuối tháng cái tiền hàng Tâm thờ Quan Âm Câu Nam Mô luôn trên khẩu hình Ta không quan tâm ai chơi xỏ mình Thôi than thân Ta luôn chuyên tâm kiếm thêm đô la Cho mấy thằng nhỏ nhìn Giờ tâm ta cũng biết chai sạn Miệng nói phải tiếp tay làm Đàn em xếp hai hàng Chào đón ta đến ngai vàng Tiền kiếm được mấy hồi Mà tụi tao sang mày thấy rồi Vì đời mày đen như đáy nồi Rồi đầu mày đây tao lấy ngồi Tụi mày đã quên Tao từng là con nhóc lâu la Được bề trên cân nhắc Chứ cơ hội lấy đâu ra Khi tao thăng tiến Tụi mày nói sâu xa Dễ ăn quá Có nằm mơ Cũng không tới lượt mày đâu ha Khỏi thị phi Bao mồ hôi rơi tuôn xuống thành sông Bây giờ nên công danh Tụi mày sân hay là si À mà thôi coi như bỏ ngoài tai Không quan tâm Tao bước đi và không ngại chi Vì trời còn thương, số cho lên đời Mấy ai chê cười Nhưng mà làm được giống như ta Ngày về còn xa, quyết tâm tìm ra Kiếm đồng tiền vàng Để mà được cuộc sống nguy nga Tìm đồng tiền vàng Vì tao đây có tài cán Việt Nam tới Cam Anh em tụi tao cùng đi hàng quán Hàng làm ăn kinh doanh bày bán Thời gian sánh vai Anh em bên tao đời không màng Tìm vài đồng vàng, chơi đồ sang Làm sao cho sáng, chí trai ngang tàng Tìm vài đồng vàng, mong thời gian Càng thêm dự án, sống không thở than",05:17,81K,3.7M,Chips,,
1be587c8-935e-469b-bf87-ddb1a71f7158,Đó Chỉ Là Thành Phố Của Anh,Luxuyen,New$oulZ,Đó Chỉ Là Thành Phố Của Anh (Single),Believe,Sài Gòn ngày xưa Ủ tình yêu của anh Từ những thế kỉ trước Anh có thể làm Những điều tuyệt vời Mà bản thân họ Chẳng thể nghĩ được Sài Gòn ngày xưa Là những cuộc chiến Nhưng không thể giết được tình yêu Hmm còn nhiều điều Mà mình thiếu Sài Gòn ngày xưa Thương xá tắc thiếu gia Bóng bẩy cùng cô ba Anh dắt em qua Những khu thương mại Sầm uất tấp nập người vô ra Sài Gòn ngày xưa Trên đường phố Những chiếc vespa và 67 Nhưng vẫn còn đâu đó ở vùng ngoại ô Những chiếc xe tank đầy máu chảy Sài Gòn ngày xưa Chiều thu tím biếc Nhẹ đưa tà áo gái Gia Long Hò hẹn nơi góc quán nhỏ Sau giờ tan học Đó là điều mà ta mong Sài Gòn ngày xưa Ví mắt em đẹp Như hòn ngọc của Đông Dương Rồi chàng nghệ sĩ hoài mơ Trong đó tạm quên Chuỗi ngày dài phong sương Sài Gòn là em Anh là Gia Định Ấp ôm trong vòng tay ấm áp Đưa đi em về trên đường công lý Mặc kệ đông phong chẳng thấm tháp Sài Gòn ngày xưa Bình minh ánh vàng Ta cùng hàn huyên nơi nhà hát Một chút hoài niệm Về thời đẹp nhất Anh đem hòa quyện vào bài nhạc,01:34,13K,1.2M,,,
ece78654-6ed0-40cb-a8ea-240d784f3816,VINARAP,JP Long,Kuzz,VINARAP (Single),DAO Music Entertainment,"Nghe đâu đây gọi tên anh, tên anh Em là thiên thần long lanh trong anh Siêu bảnh lên đây Long Lai, Long Lai Anh chỉ có một không hai không high Không cần văn tục, văng tục Cưng cũng không cần tăng lực, tăng lực Vẫn cứ căng cực, căng cực, căng cực Bay cao đây là năng lực, năng lực Đến ngay là anh cứ lại hoài đếm Tiền bay cả quán cứ như Duy Mạnh Ơ mặt anh tuy thì hơi lạnh Nhưng mà ấm áp ngay khi Có em ở bên cạnh Thấy anh hớt tay trên Mà em khác bay lên Anh đang đốt cây ben Còn anh bớt đay men Rồi em sẽ quen ngay Cầm cây đuốc trên tay Anh đang bước trên mây Mời em bước lên đây Baby để anh là một bờ môi Vệ tinh xung quanh em Cũng chỉ vụn vặt mà thôi Hot face xinh như em Người em cần đó là tôi Anh cũng đâu có sang Nhưng nơi anh ngồi đó là ngôi Nghe đâu đây gọi tên anh, tên anh Em là thiên thần long lanh trong anh Siêu bảnh lên đây Long Lai, Long Lai Anh chỉ có một không hai không high Không cần văn tục, văng tục Cưng cũng không cần tăng lực, tăng lực Vẫn cứ căng cực, căng cực, căng cực Bay cao đây là năng lực, năng lực Nhạc đập căng cực căng cực, căng cực Gặp em từ trong mực xong ngực Trông em như Long Nhật phong giật Em vẫn điên trong thế giới ảo không thật Oh right Đêm đợi anh ngày đêm ngày No right Rượu đây giúp em quên nghẹn Lofi Rượu nhà anh thì nghe mệt Nhưng trọn đêm ngày em sẽ bay So hight Lướt trên nước như Low bray ya Squat tư thế nhờ Rapper Bước lên trước so player Anh vẫn bay rượu kiếm đâu nãy giờ Em yêu em muốn được đi đâu Khi anh đã say đã fake Em yêu em muốn được bên ai Ôi sao anh may quá đấy Nghe đâu đây gọi tên anh, tên anh Em là thiên thần long lanh trong anh Siêu bảnh lên đây Long Lai, Long Lai Anh chỉ có một không hai không high Không cần văn tục, văng tục Cưng cũng không cần tăng lực, tăng lực Vẫn cứ căng cực, căng cực, căng cực Bay cao đây là năng lực, năng lực Làm vài hơi cho si mê Cho hai ly vì anh freeman Như minerve đang ở trong dreamland Không mở cửa vào thẳng trong tim em Baby anh cứ for love em đủ day Baby am good cho em làm chủ đấy Một đêm bất ngủ Hai trái tim ta mất chủ Khuya với delta giấc ngủ Tựa vai em ta phủ lấy Nghe đâu đây gọi tên anh, tên anh Em là thiên thần long lanh trong anh Siêu bảnh lên đây Long Lai, Long Lai Anh chỉ có một không hai không high",03:49,119K,5.5M,,,
585ec2b9-6509-4528-9a55-a2467fa6a24d,BlackJack,Binz,,BlackJack (Single),,"Anh là kẻ may mắn Luôn là kẻ may mắn Sẽ là người duy nhất chiến thắng Trên đường tới tim em Anh là kẻ may mắn này Luôn là kẻ may mắn này Ván bài này ta sẽ mất trắng Khi không đến bên nhau Em đã ra khỏi bầy Thu hút anh đêm nay Thiêu đốt nơi này như Ngọn đèn rọi vào màn đêm tối Đôi trái tim còn dại lắm Tới khúc sau còn dài lắm Mời em ly Whisky Thôi thì look at me nha Đứng giữa chốn xa hoa Em yêu kiều đến lạ Dáng dấp nữ nhân kia Như bức tranh sắc họa 6 mét cách xa nhau Anh thu lại phút 1 Anh đặt cược vào em đêm nay Anh là kẻ may mắn Luôn là kẻ may mắn Sẽ là người duy nhất chiến thắng Trên đường tới tim em Anh là kẻ may mắn này Luôn là kẻ may mắn này Ván bài này ta sẽ mất trắng Khi không đến bên nhau Khuyên tai lấp lánh - Fancy Trông em khá chảnh - Chảnh lắm Xem đàn ông như rác - Như là 3 4 7 Anh là thùng phá sảnh - Chặt Dinner anh đã book - Rooftop Nên anh mong em ừ Body em 9 nút Nên em mong anh bù Christian Dior Tiffany đồ Louis V oh - Drippin Tin tình yêu nhưng bên đàn ông Em vẫn còn nghi ngờ Thức dậy trong villa Không thích yêu rappers Không nghe nhạc Vina - House Không thích thị phi Và em chỉ có hứng với Bad boi chơi được guitar What you know about me Khi tên anh luôn trên top “M” High like we're from Netherland Going up, we never land Còn ngàn thứ sóng sánh, long lanh Lấp la lấp lánh đang chờ đợi đó Double B, we’re in the building SSG we represent Anh là kẻ may mắn Luôn là kẻ may mắn Sẽ là người duy nhất chiến thắng Trên đường tới tim em Anh là kẻ may mắn này Luôn là kẻ may mắn này Ván bài này ta sẽ mất trắng Khi không đến bên nhau Anh là kẻ may mắn Luôn là kẻ may mắn Sẽ là người duy nhất chiến thắng Trên đường tới tim em Anh là kẻ may mắn này Luôn là kẻ may mắn này Ván bài này ta sẽ mất trắng Khi không đến bên nhau Let me know if you wit it Spacebois yea we're winning Double B in da building Touliver on da beat biz Let me know if you wit it Spacebois yea we're winning Double B in da building Touliver on da beat biz",03:17,882K,34.2M,,,
dc951a86-de28-44dc-94fa-3f9d94bc0594,Yêu Sắc Yếu,OSAD,,Yêu Sắc Yếu (Single),,"Vì em là nắng Anh là mưa Chẳng ngại đến gần em mà cưa Chẳng thể biết được em lừa ta Chỉ để ý là em tà lưa Vì em là nắng Anh là mưa Chẳng ngại đến gần em mà cưa Chẳng thể biết được em lừa ta Chỉ để ý là em tà lưa Đổ em từ giây phút mình mới vừa chào nhau Không phải Bích Phương Nên anh sẽ không có cú lừa nào đâu Anh như chết chìm, Bởi vì quên em không nổi Như lấy tình cảm chia cho chính mình Thương không đổi Anh là con nhà lính nhưng lại tính vào nhà em Gọi anh là thánh thả thính em cứ dính vào mà xem Yêu em suốt bốn mùa, dành tặng cho em tình tứ Chẳng thể nào rời xa em, chắc là do có từ tính Melody trôi qua ngân nga bên tai Và mê em cho em bao câu yêu lên mic Đưa em đi vi vu bay trên con flow Và cho anh lơ tơ mơ khi ta hôn nhau Tốt tính vì anh học toán ở trường NTT Em làm tâm trí anh lu mờ, nhưng là mờ ê mê Yêu động vật hơn vì em làm anh thích thú Em hot trend thì anh lại thích đú Vì em là nắng Anh là mưa Chẳng ngại đến gần em mà cưa Chẳng thể biết được em lừa ta Chỉ để ý là em tà lưa Vì em là nắng Anh là mưa Chẳng ngại đến gần em mà cưa Chẳng thể biết được em lừa ta Chỉ để ý là em tà lưa Đổ em từ giây phút mình mới vừa chào nhau Không phải Bích Phương Nên anh sẽ không có cú lừa nào đâu Anh như chết chìm, Bởi vì quên em không nổi Như lấy tình cảm chia cho chính mình Thương không đổi Như người Sài Gòn khi gặp mặt nhạc anh bắt tai Em là mảnh tình tiếp theo mà anh muốn vắt vai Nhìn vào mắt em anh biết rằng thời cơ đã chín Một giây như vĩnh cửu bởi vì em có đôi mắt nine Anh không bao giờ phải xoắn với những điều xung quanh Vì em nên mới có lắm máu liều trong anh Khi em vô tư đi qua anh như đang trong cơn mê Và không quan tâm những điều mong manh Damn, cố để rap thật nhanh Vì sợ em làm cho lắp bắp Mỗi lúc đứng gần em đều thẳng tắp tắp Yêu em như là vàng Nên đối xử với em không bạc Mang real love sang nhà nàng Không việc gì phải mang phông bạt Yêu động vật hơn vì em làm anh thích thú Em là hot trend thì anh lại thích đú Vì em là nắng Anh là mưa Chẳng ngại đến gần em mà cưa Chẳng thể biết được em lừa ta Chỉ để ý là em tà lưa Vì em là nắng Anh là mưa Chẳng ngại đến gần em mà cưa Chẳng thể biết được em lừa ta Chỉ để ý là em tà lưa Đổ em từ giây phút mình mới vừa chào nhau Không phải Bích Phương Nên anh sẽ không có cú lừa nào đâu Anh như chết chìm, Bởi vì quên em không nổi Như lấy tình cảm chia cho chính mình Thương không đổi",02:47,375K,16.5M,,,
0c640c70-e721-48fc-9b26-44d34a5832e7,Em Là Châu Báu,MCK,tlinh,Em Là Châu Báu (Single),,Em chẳng cần học Cách yêu em nhiều hơn Vì em lỡ quá Yêu mình mất rồi Trần gian châu báu Không ai ngoài em Em tự tin là Thứ em đeo mỗi ngày Và em tỏa sáng Hơn chữ sáng luôn này Một không hai Nếu không em thì ai Đi ngược lại với Tất cả từ ngày xưa Em vẫn chất kể cả Khi gầy hay quá cỡ Cá tính mạnh ăn hết Mọi cá con và cá nhỡ Chuẩn mực phái đẹp Đặt ra là để em phá vỡ Vẫn rất quý phái classy lady Ai bảo con gái Không được crazy Em chất nhất thích Gì là em quất tất Kiểm soát được em Thì được em gọi là baby I-i-i-i-i I know you like me Cuz I-I-I-I-I like me too Tuyệt nhất trần gian là em đó Nhìn thấy là ai cũng muốn có Em-em-em-em-em em là châu báu I-i-i-i-i I know you like me Cuz I-I-I-I-I like me too Tuyệt nhất trần gian là em đó Nhìn thấy là ai cũng muốn có Em-em-em-em-em em là châu báu U freaky I love it Dáng em yêu kiều Mà lại còn sang So sexy I love it Nếu mà có được em Là có thiên đàng Style ở trên người Baby girl ye u’re châu báu Keep it down keep it low low Không phải phong cách của em Không quan tâm lời ngoài tai Em chỉ quan tâm vào thần thái Hop on lên giai điệu này Và em dancing như là Không còn ngày mai Bước quá nhanh chỉ Có anh đuổi kịp Yea I know u’re crazy So fancy I love it Anh gọi em mah baby I am a treasure I I I am a treasure I am a treasure I I I am a treasure I am a treasure I I I am a treasure I am a treasure I I I am a treasure I-i-i-i-i I know you like me Cuz I-I-I-I-I like me too Tuyệt nhất trần gian là em đó Nhìn thấy là ai cũng muốn có Em-em-em-em-em em là châu báu I-i-i-i-i I know you like me Cuz I-I-I-I-I like me too Tuyệt nhất trần gian là em đó Nhìn thấy là ai cũng muốn có Em-em-em-em-em em là châu báu,02:52,588K,20.3M,,,
016d0a98-b9c1-4142-9281-c012c135eeca,Phong Trần,G5R Squad,,Phong Trần (Single),,Bài hát: Phong Trần Ca sĩ: G5R Squad Đời phong ba lắm bụi trần Hoá kiếp mây ngần Đưa ta đến nơi là nhà Người cho ta biết sống khiêm nhường Tránh né khôn lường Bôn ba biết nơi đâu là vực sâu Người khôn ngoan chớ có hận thù Phải phấn đấu lên dù Bao nhiêu gió sương kia Về đây mây mờ Chọn cho ta cách sống yên bình Phải quyết chí hết mình Chung tay lên đỉnh cao Mong đời bình yên Đói khổ dốt nát Nhưng chưa một lần biến thân tàn Đời cho thấu lắm điều phiền tốt ác Bao nổi sầu kia đâu để bước chân hàng Vững lòng tin vươn mình vượt khốn khó Trong lòng căn nhà là chốn đó Đứng nhìn lên trời cao hỏi vì sao đời tao Mãi chỉ thân gầy túi rỗng là vốn có Khoác áo trên vai ta mang kiếp phong trần Gió sương ta đang vác trăm lần Sướng vui những thứ khác không cần An yên là đủ mặc cho mắt thâm quầng Ngồi nhìn đêm mưa Tao cô đơn trên con phố đèn Không ai bên tao nên phải cố rèn Có bao gian nan vẫn cứ bước tiếp Mong trời cao cho tao vươn khỏi kiếp số hèn Gửi gió cuốn đi mây mù giăng lối mờ Đưa ta về thề trong tim Sống cho ngày mai Một bước chí tâm Trong người mang uất lòng Chân không lùi đùi không rung đạp tung Sống đắng cay thân tàn Ngước lên thấy muộn màng Đời đòi ta bao niềm vui nhưng ta nào có Cố che đi nỗi buồn Đói cơm đến thèm thuồng Nhiều người ngân đặt lên mặt cân Xăm chữ phong trần Câu ngạn ngữ tây phương Đem lòng phũ đau thương Đừng vì lợi danh Làm tư cách bị huỷ hoại Sống mãi u mê Bấy nhiêu sao là trở ngại Người đi người qua Xa nhân loài làm loạn thế Còn thương còn tha Nên không còn cảnh cưỡng chế Nhất nhì thời đầu Treo giải cho cuộc chơi Phải dừng lại thật đúng lúc Để lòng nhẹ và được vơi Đem khổ đau nhân lên Gấp đôi ta vượt ải Ảnh đời mình hoạ Nhiều lần ta bị ngược đãi Những lời độc hại Khi người khác bảo mày sai Bỏ ngoài tai Mà làm trái lại mà không biết mình là ai Oán hận vô minh Cho người ngoài kia e ấp Giàu thì xăm nhập Nghèo thì bị người che lấp Lòng thì dẫu biết Nhưng cố lấp là mình câm Giận đến lúc phải sân hận Moi móc hết bằng vài trăm Đời phong ba lắm bụi trần Hoá kiếp mây ngần Đưa ta đến nơi là nhà Người cho ta biết sống khiêm nhường Tránh né khôn lường Bôn ba biết nơi đâu là vực sâu Gửi gió cuốn đi mây mù giăng lối mờ Đưa ta về thề trong tim Sống cho ngày mai Một bước chí tâm Trong người mang uất lòng Chân không lùi đùi không rung đạp tung Sống đắng cay thân tàn Ngước lên thấy muộn màng Đời đòi ta bao niềm vui nhưng ta nào có Cố che đi nỗi buồn Đói cơm đến thèm thuồng Nhiều người ngân đặt lên mặt cân Xăm chữ phong trần,04:00,1.5M,27.2M,,,
7d599632-db75-4c65-94ae-ea5bcaf125a1,Em Hãy Cứ Cười Nhiều Lên Đi,,,Em Hãy Cứ Cười Nhiều Lên Đi (Single),Yin Yang Media,Em hãy cứ cười nhiều lên đi Dù cuộc đời không mấy hoàn hảo Em hãy cứ cười nhiều lên đi Vì đâu biết ngày mai sẽ ra sao Em hãy cứ việc sống thật tốt Dù đã từng vấp ngã nhiều lần Đau đớn để em trưởng thành Em học cách yêu thương bản thân Post tấm ảnh lên Instagram Nụ cười đó trông thật xinh xắn Chấm dứt một vài mối tình Em liền ẩn đi dòng tin nhắn Em chẳng muốn nhìn về quá khứ Bởi tổn thương đã từng chất đống Về họ em nhớ rất rõ Người phía sau với em thì không Em chẳng màng thứ gì hôm nay Mọi thứ em làm thật tốt Khi em mới vừa tròn 17 Em lập ra bản kế hoạch Muốn cuộc sống của em ấm no Mọi thứ thật là hoàn hảo Khi không có anh Nằm trong đó vậy thì thật tốt Em có được quyền chọn lựa Không còn dại dột Em quên đi những câu hứa Không còn những lúc Để giọt sầu em vương trên mi Anh sẽ hạnh phúc Nên em hãy mỉm cười lên đi Nên em hãy mỉm cười lên đi Nên em hãy mỉm cười lên đi Nên em hãy mỉm cười lên đi Em có chắc vào một ngày khác Em sẽ cười được nhiều hơn thế Xung quanh em là khó khăn Và những nỗi đau luôn luôn cận kề Hay cạnh em là thuốc ngủ Hạnh phúc ảo ở trong cơn mê Hay em vẫn còn bật khóc Vì vài câu nói và những lời thề Vậy nên xin em một lần Tự đứng dậy và hãy bước tiếp Anh vẫn theo dõi từ xa Chuyện đã qua em đừng luyến tiếc Vấp ngã khiến ta tốt hơn Nên em hãy cứ cười đi em Cuộc đời là một vở kịch Ta đều muốn có người đi xem Vậy thế xin em đừng khóc Cố gắng vượt qua lần này Sự công bằng em sẽ nhận lấy Sau những dằn xé theo em từng ngày Mọi chuyện rồi sẽ ổn thôi Khi hình bóng anh luôn đằng sau Hạnh phúc em luôn đáng có Chỉ tiếc là ta không cùng nhau Vậy thì thật tốt Em có được quyền chọn lựa Không còn dại dột Em quên đi những câu hứa Không còn những lúc Để giọt sầu em vương trên mi Anh sẽ hạnh phúc Nên em hãy mỉm cười lên đi Phía sau của em Luôn còn có anh Dẫu cho bao xa anh vẫn ở đây Là người luôn yêu em luôn thương em Và nguyện bên em mãi mãi Phía sau của em Luôn còn có anh Dẫu cho bao xa anh vẫn ở đây Là người luôn yêu em luôn thương em Và nguyện bên em mãi mãi,03:09,22K,1.3M,,,
97428fe3-f0e5-4ce5-8971-a63469190ea7,247 Cuộc Gọi Người Lắng Nghe,Kidz,,247 Cuộc Gọi Người Lắng Nghe (Single),,Anh còn nhớ 24/7 Cuộc gọi bên facetime Em kể anh nghe về lần đầu tiên Em nắm bàn tay nam Học chung trường về chung hướng Nảy sinh tình yêu đầu Câu trả lời thì em đã rõ Khi nó thỏa mãn được yêu cầu Em kể anh nghe về một gia đình Luôn làm em ám ảnh Ngôi nhà màu hồng của em Từng mong đã chia thành tám mảnh Những vết bầm để lại sẹo Đến nay vẫn không lành Tuổi 18 của đứa con gái Dấn thân vào trong ngành Em kể anh nghe những con đường Bước chân em để dấu Và hai lần phòng bác sĩ Đã làm em chảy máu Cả hai lần chung một người Đã làm em tin thêm Sau lần đó rằng em mới biết Ông trời không linh thiêng Em kể anh nghe Bao nguyên vọng mà Em hằng ao ước Nếu thực hiện được những điều đó Em muốn bỏ qua niềm đau trước Em muốn một căn nhà nhỏ Đâu nhất thiết phải sang trọng Một người chồng tốt Vài đứa con ngoan Mới chính là quan trọng Hôm đó em kể Tới khan họng khàn giọng Xong lấy tay vội che đi Giọt nước mắt còn đang đọng trên má Thấy tâm trạng em không khá Anh chẳng biết nói gì thêm Khuyên em ngủ sớm Thức chi giờ này cũng 12h đêm Em lạnh lùng đáp trả Cảm ơn anh người lắng nghe Rồi cười khẽ miệng còn nói Ghét nhất cái vị đắng the Tiếng cúp máy bên kia đầu dây Đây gọi lại không bắt Em à nếu thời gian quay lại Anh muốn vậy hoài không tắt Câu chuyện lặp lại Sau vài ngày em mất Anh còn nhớ 24/7 Cuộc gọi bên facetime,01:51,142K,7.6M,,,
b1e6a0fe-c847-4064-8159-cccb6776d882,Vươn Tầm,Jombie,DanhKa,Vươn Tầm (Single),,"Thuở nhỏ trải nghiệm nhiều thứ Để mà cải tiến Phải tiến khắc ở trong đầu Thuở nhỏ sương gió Lại phải chịu thương khó Đây đó tâm luôn mong cầu Đây là nam nhi một tay chống núi Phải có ý chí gục ngã cấm cúi Che trời ngâm biển Nên cuộc đời đã thấm muối Nên là ta Trước khi lên sàn tay thêm băng đô Thách đấu thì phải đeo găng vô Sát khí xem ta hung hăng, no Chiến đấu tới cùng Để cho người ta tung hô Cần phải thích nghi và tập luyện Chịu đấm đắng cay cũng nhiều lần Bị chỉ trích Nhưng mà thích phải làm liền Nên mình tiến bước cao cũng nhiều phần Lên đây để mà cắm cờ Ánh mắt dần thấm mờ Tranh nhau con đường đua Quyết tâm không được thua Mục tiêu đã không còn đáng ngờ Chẳng có gì để mà ngăn lấy đôi chân Hằn lại sứt trán mắt môi thâm Sống cho hãnh diện người tôi thân Vinh quang từ The Champion Ngày nào biển khơi Vẫn còn thổi nhiều sóng gió Ôi bến vinh quang sao xa thẳm mịt mờ Vài kẻ thả trôi neo Nhưng ta vẫn sẽ đi tiếp không lùi Phía trước đó Có phải ánh sáng của vinh quang Cầm hành trang trên tay Mình cùng nhau đi lên ngai Đây là G5 Vương quốc của những vì sao Năm tôi lên mười lăm tuổi Mơ làm idol Balo mang là bút viết Mà cầm trên tay cây micro Bài nhạc đầu còn nhiều người chê Không viral Nhiệt huyết này vẫn bùng cháy Mà nhiều demo chưa final Đến năm 2020 đi theo G5R Có leader Jombie đưa tương lai đi xa Bao chông gai đi qua Bắt đầu làm mọi thứ Dù là kỳ công không lời Mình chấp nhận sự thất bại Để có thành công trong đời Muốn thành công thì phải cố gắng Từng ngày mà uốn nắn Thành quả là tự tạo Số phận do ông trời Oẳn tù xì, try my best, try myself Oẳn tù xì, try my best, try myself Oẳn tù xì, try my best, try myself Oẳn tù xì, try my best, try myself Ngày nào biển khơi Vẫn còn thổi nhiều sóng gió Ôi bến vinh quang sao xa thẳm mịt mờ Vài kẻ thả trôi neo Nhưng ta vẫn sẽ đi tiếp không lùi Phía trước đó Có phải ánh sáng của vinh quang Cầm hành trang trên tay Mình cùng nhau đi lên ngai Đây là G5 Vương quốc của những vì sao",02:39,144K,8.6M,Bean,G5R Squad,
d24fc2ba-23bb-40d7-b5ba-9e07b3b71e8d,Mắt Xanh,Gill,tlinh,IN LOVE LATELY (EP),M2B,"Riêng anh không phải một ai khác Flexin on these girls, no cap Louis V và Chanel bag I got it like you want me baby Riêng anh không phải một ai khác Flexin on these girls, no cap Cheers đi và đừng chia li I got it like you want me baby Mắt xanh Riêng anh không phải một ai khác Mắt xanh Flexin on these girls, no cap Mắt xanh Louis V và Chanel bag I got it like you want me baby Mắt xanh Riêng anh không phải một ai khác Mắt xanh Flexin on these girls, no cap Mắt xanh Cheers đi và đừng chia li I got it like you want me baby Shawty tâm trạng hôm nay Em nắng hay mưa Anh đang phi qua Em đã make up xong chưa Ok xong rồi thì lên xe anh ngồi Tim anh tăng ga Khi em đánh mắt đong đưa like whoo Stunning on them *** như là BMX Anh thích cách em lên đồ Em thích nhất khi anh flex Em đi được nửa bước Toàn ánh mắt săm soi Bữa tiệc này chỉ bắt đầu Khi em lắc hông thôi Thật tình là *** Ain't no pants, chỉ mặc hoodie Và em rất thích anh gọi lil baby Hai con tim và mình cùng free First date, Sunday Em bước xuống phố như sàn runway Chiếm lấy tâm trí anh Chưa đầy năm giây Với ánh mắt xanh on my mind Mắt xanh Riêng em không phải một ai khác Mắt xanh Flexin on these girls, no cap Mắt xanh Louis V và Chanel bag You got it like you want it baby Mắt xanh Riêng em không phải một ai khác Mắt xanh Flexin on these girls, no cap Mắt xanh Cheers đi và đừng chia li You got it like you want it baby tlinh Baby qua pick đi hóng gió ven hồ Vậy đợi em bé lên đồ Hello anh đây I got it like you want me baby Hoodie giấu quần Is that what you want Biết anh thích vòng tay ra đằng sau Rose des vents Louis Vuitton Anh bảo thơm thơm thơm Không thể quên ye Like our love êm thật êm ye Only good vibe khi ở bên em Oh yeah khi ở bên em Luôn như first date dù là date nào Rate anh ten out of ten wow Making love for *** eight hours For *** eight hours, eight hours Mắt xanh Riêng anh không phải một ai khác Mắt xanh Flexin on these girls, no cap Mắt xanh Louis V và Chanel bag I got it like you want me baby Mắt xanh Riêng anh không phải một ai khác Mắt xanh Flexin on these girls, no cap Mắt xanh Cheers đi và đừng chia li I got it like you want me baby You get it like you want it I get it like I want it I get it like I want it I get it like I want it I get it like I want it I get it like I want it You get it like you want it I get it",02:50,22K,838K,Kewtiie,,
